serialNum,property,name,index,lat,lon
4341,ФГБУ Дальневосточное УГМС,ЕРОФЕЙ ПАВЛОВИЧ,30683,53.97,121.93
2653,ФГБУ Приволжское УГМС,ЕРШОВ,34186,51.37,48.3
4815,ФГБУ Иркутское УГМС,ЕРШОВО,30209,57.12,102.3
759,ФГБУ Северо-Западное УГМС,ЕФИМОВСКАЯ,26099,59.5,34.7
154,ФГБУ Центральное УГМС,ЕФРЕМОВ,27921,53.15,38.12
1323,ФГБУ Центрально-Черноземное УГМС,ЖЕЛЕЗНОГОРСК,34002,52.35,35.37
6088,ФГБУ Иркутское УГМС,ЖЕЛЕЗНОГОРСК,30310,56.55,104.12
794,ФГБУ Северо-Западное УГМС,ЖЕЛЕЗНОДОРОЖНЫЙ,26706,54.37,21.3
155,ФГБУ Центрально-Черноземное УГМС,ЖЕРДЕВКА,34047,51.8167,41.4333
6089,ФГБУ Иркутское УГМС,ЖИГАЛОВО,30521,54.8,105.17
156,ФГБУ Центральное УГМС,ЖИЗДРА,26896,53.75,34.73
157,ФГБУ Центрально-Черноземное УГМС,ЖУКОВКА,26894,53.53,33.75
4551,ФГБУ Забайкальское УГМС,ЗАБАЙКАЛЬСК,30968,49.66936111,117.2984167
4342,ФГБУ Дальневосточное УГМС,ЗАВИТАЯ,31527,50.12,129.47
4816,ФГБУ Иркутское УГМС,ЗАЛАРИ,30606,53.55,102.5
4552,ФГБУ Забайкальское УГМС,ЗАМАКТА,30741,52.77,109.97
29,ФГБУ Мурманское УГМС,ЗАРЕЧЕНСК - BДХР.ИОBСКОЕ,22302,66.68,31.43
3404,ФГБУ Западно-Сибирское УГМС,Заринск,29836,53.45,84.56
760,ФГБУ Северо-Западное УГМС,"ЗАШЕЕК - ВДХР.КУМСКОЕ, ОЗ.ПЯОЗЕРО",22305,66.25,31.12
4817,ФГБУ Иркутское УГМС,ЗАЯРСК,30317,56.2,102.85
3060,ФГБУ Уральское УГМС,ЗВЕРИНОГОЛОВСКОЕ,28756,54.47,64.87
3971,ФГБУ Западно-Сибирское УГМС,Здвинск,29712,54.43,78.4
2298,ФГБУ Северо-Кавказское УГМС,"ЗЕЛЕНГА - р. BОЛГА, рук. БОЛДА, пр. ЗЕЛЕНГА",34894,46.18333333,48.61666667
2299,ФГБУ Северо-Кавказское УГМС,ЗЕЛЕНОКУМСК - р. Кума,37056,44.43333333,43.88333333
2300,ФГБУ Северо-Кавказское УГМС,ЗЕЛЕНЧУКСКАЯ - р. Большой Зеленчук,37112,43.86666667,41.56666667
1871,ФГБУ Приволжское УГМС,ЗЕМЕТЧИНО,27857,53.48,42.63
1887,ФГБУ Приволжское УГМС,ЗЕРН.С/Х ОЗЕРНЫЙ,35148,51.1,60.87
2301,ФГБУ Северо-Кавказское УГМС,ЗЕРНОГРАД,34735,46.85,40.32
4853,ФГБУ Иркутское УГМС,ЗИМА,30603,53.93,102.05
2302,ФГБУ Северо-Кавказское УГМС,ЗИМОВНИКИ,34743,47.15,42.48
3111,ФГБУ Уральское УГМС,ЗЛАТОУСТ,28630,55.17,59.67
3405,ФГБУ Западно-Сибирское УГМС,Змеиногорск,36038,51.09,82.1
4238,ФГБУ Обь-Иртышское УГМС,Знаменское,28398,57.11888889,73.82166667
6127,ФГБУ Иркутское УГМС,ЗУЛУМАЙ,30602,53.7,101.35
4278,ФГБУ Среднесибирское УГМС,"ИГАРКА - МОРЕ КАРСКОЕ, Р.ЕНИСЕЙ",23274,67.47,86.57
4343,ФГБУ Дальневосточное УГМС,ИГНАШИНО,30686,53.47,122.4
1613,ФГБУ Верхне-Волжское УГМС,ИГРА,28315,57.55,53.1
3712,ФГБУ Среднесибирское УГМС,ИДРИНСКОЕ,29766,54.3667,92.1333
1651,ФГБУ Верхне-Волжское УГМС,ИЖЕВСК,28411,56.83,53.45
1286,ФГБУ Северное УГМС,ИЖМА,23503,65.00055556,53.91916667
2303,ФГБУ Северо-Кавказское УГМС,ИЗОБИЛЬНЫЙ,34945,45.37,41.7
4818,ФГБУ Иркутское УГМС,ИКА,30028,59.28,106.17
4820,ФГБУ Иркутское УГМС,ИКЕЙ,30507,54.18,100.08
2304,ФГБУ Северо-Кавказское УГМС,ИКИ-БУРУЛ,34868,45.8,44.63
1872,ФГБУ Приволжское УГМС,ИЛЕК,35112,51.52,53.37
5482,ФГБУ Чукотское УГМС,ИЛИРНЕЙ,25248,67.25,167.97
2305,ФГБУ Северо-Кавказское УГМС,ИЛОВЛЯ,34461,49.3,44
5671,ФГБУ Сахалинское УГМС,ИЛЬИНСКИЙ - МОРЕ ЯПОНСКОЕ,32121,47.98,142.2
4819,ФГБУ Иркутское УГМС,ИНГА,30703,52.97,101.98
1873,ФГБУ Приволжское УГМС,ИНЗА,27872,53.85,46.42
1614,ФГБУ Верхне-Волжское УГМС,ИНСАР,27861,53.87,44.38
417,ФГБУ Северное УГМС,ИРАЕЛЬ,23514,64.52,55.4
3713,ФГБУ Среднесибирское УГМС,ИРБЕЙСКОЕ - Р.КАН,29587,55.6333,95.4667
3061,ФГБУ Уральское УГМС,"ИРБИТ, ФОМИНА",28351,57.62,62.97
2847,ФГБУ Обь-Иртышское УГМС,ИСИЛЬКУЛЬ,28688,54.93722222,71.27027778
5055,ФГБУ Якутское УГМС,ИСИТЬ,24951,60.82,125.32
3406,ФГБУ Западно-Сибирское УГМС,Искитим,29730,54.39,83.16
3986,ФГБУ Среднесибирское УГМС,ИСТОК - Р.ХАНТАЙКА,23176,68.42,89.25
4821,ФГБУ Иркутское УГМС,ИСТОК АНГАРЫ,30814,51.87,104.82
8271,ФГБУ Северо-Кавказское УГМС,ИТУМ-КАЛИ,37357,42.7,45.55
2890,ФГБУ Обь-Иртышское УГМС,Ишим - р.Ишим,28573,56.09897222,69.40986111
8800,ФГБУ Крымское УГМС,ИШУНЬ,33933,45.92,33.82
5056,ФГБУ Якутское УГМС,ИЭМА,24477,65.3,135.8
1648,ФГБУ Верхне-Волжское УГМС,ЙОШКАР-ОЛА,27485,56.63,47.77
6134,ФГБУ Приморское УГМС,КАВАЛЕРОВО,31946,44.15,135.03
2306,ФГБУ Северо-Кавказское УГМС,КАЗАНСКАЯ - р. Дон,34344,49.8,41.15
2716,ФГБУ УГМС Республики Татарстан,КАЗАНЬ,27595,55.74,49.20444444
4863,ФГБУ Иркутское УГМС,КАЗАЧИНСКОЕ,30337,56.32,107.62
3714,ФГБУ Среднесибирское УГМС,КАЗАЧИНСКОЕ - Р.ЕНИСЕЙ,29374,57.6833,93.2833
2848,ФГБУ Обь-Иртышское УГМС,Казым - Р.АМНЯ,23632,63.70138889,67.23833333
3715,ФГБУ Среднесибирское УГМС,КАЗЫР - Р.КАЗЫР,29876,53.68,94.17
4555,ФГБУ Забайкальское УГМС,КАЙЛАСТУЙ,30978,49.83369444,118.3915
1874,ФГБУ Приволжское УГМС,КАЛИНИНСК,34164,51.48,44.5
4826,ФГБУ Иркутское УГМС,КАЛТУК,30406,55.68,101.75
1875,ФГБУ Приволжское УГМС,КАМЕНКА БЕЛИНСКАЯ,27961,53.18,44.03
3062,ФГБУ Уральское УГМС,КАМЕНСК-УРАЛЬСКИЙ,28449,56.43,61.87
2307,ФГБУ Северо-Кавказское УГМС,КАМЕНСК-ШАХТИНСКИЙ - р. Северский Донец,34535,48.3,40.3
3407,ФГБУ Западно-Сибирское УГМС,Камень-на-Оби - р. Обь,29822,53.49,81.16
2641,ФГБУ Северо-Кавказское УГМС,КАМЫШИН,34363,50.06666667,45.36666667
3063,ФГБУ Уральское УГМС,КАМЫШЛОВ,28451,56.85,62.72
1876,ФГБУ Приволжское УГМС,КАНАДЕЙ,27981,53.15,47.52
2179,ФГБУ Башкирское УГМС,КАНАНИКОЛЬСКОЕ,28926,52.77666667,57.48361111
1615,ФГБУ Верхне-Волжское УГМС,КАНАШ,27587,55.52,47.47
20,ФГБУ Мурманское УГМС,КАНЕВКА,22249,67.13,39.67
2308,ФГБУ Северо-Кавказское УГМС,КАНЕВСКАЯ,34825,46.06666667,38.96666667
5057,ФГБУ Якутское УГМС,КАНКУ,31102,57.65,125.9666667
3409,ФГБУ Западно-Сибирское УГМС,Кара-Тюрек им. Р .Я. Гесса,36442,50.0317,86.4504
1877,ФГБУ Приволжское УГМС,КАРАБУЛАК,34072,52.33,46.37
2764,ФГБУ Башкирское УГМС,КАРАИДЕЛЬ,28526,55.83,56.91
6063,ФГБУ Иркутское УГМС,КАРАМ,30437,55.15,107.62
3408,ФГБУ Западно-Сибирское УГМС,Карасук,29814,53.44,78.01
3717,ФГБУ Среднесибирское УГМС,КАРАТУЗСКОЕ,29874,53.6,92.85
4312,ФГБУ Среднесибирское УГМС,КАРАУЛ - Р.ЕНИСЕЙ,20978,70.0833,83.1667
158,ФГБУ Центрально-Черноземное УГМС,КАРАЧЕВ,27901,53.13,35
3492,ФГБУ Западно-Сибирское УГМС,Каргасок,29122,59.04,80.51
3410,ФГБУ Западно-Сибирское УГМС,Каргат,29624,55.11,80.16
4234,ФГБУ Уральское УГМС,КАРПИНСК,28033,59.75,60
1537,ФГБУ Северное УГМС,КАРПОГОРЫ,22671,64.01055556,44.44944722
3064,ФГБУ Уральское УГМС,КАРТАЛЫ,28941,53.05,60.67
31462,ФГБУ ИПГ,КАРТАЛЫ,28941,53.07,60.66
4605,ФГБУ Забайкальское УГМС,КАРЫМСКАЯ ЦЕНТРАЛЬНАЯ РАДИОСТАНЦИЯ,30853,51.63,114.32
2358,ФГБУ Северо-Кавказское УГМС,КАСУМКЕНТ - р. Курах,37597,41.66666667,48.15
3065,ФГБУ Уральское УГМС,КАТАВ-ИВАНОВСК,28639,54.77,58.22
3411,ФГБУ Западно-Сибирское УГМС,Катанда,36237,50.1,86.11
3718,ФГБУ Среднесибирское УГМС,КАЧА,29563,56.12,92.2
3066,ФГБУ Уральское УГМС,КАЧКАНАР,28135,58.68,59.53
4864,ФГБУ Иркутское УГМС,КАЧУГ,30622,53.97,105.9
761,ФГБУ Центральное УГМС,КАШИН,27316,57.33,37.57
401,ФГБУ Центральное УГМС,КАШИРА,27627,54.83,38.15
5464,ФГБУ Колымское УГМС,Кегали,25526,64.25,161.06
425,ФГБУ Северное УГМС,КЕДВА-ВОМ,23509,64.22,53.57
3719,ФГБУ Среднесибирское УГМС,КЕЛЛОГ - Р.ЕЛОГУЙ,23774,62.48,86.28
3720,ФГБУ Среднесибирское УГМС,КЕМЧУГ,29562,56.1,91.67
418,ФГБУ Северное УГМС,КЕПИНО,22456,65.3825,41.88111111
3721,ФГБУ Среднесибирское УГМС,КЕРБО - Р.ТАЙМУРА,23699,62.7167,101.12
2352,ФГБУ Северо-Кавказское УГМС,КЕТЧЕНЕРЫ - р. Балка  Амта-Бургуста,34668,47.31666667,44.56666667
3067,ФГБУ Уральское УГМС,КИЗИЛЬСКОЕ,28939,52.72,58.88
2743,ФГБУ Северо-Кавказское УГМС,КИЗЛЯР,37163,43.83333333,46.71666667
5058,ФГБУ Якутское УГМС,КИЛЕЕР,24933,60.95,119.3
1646,ФГБУ Верхне-Волжское УГМС,КИЛЬМЕЗЬ,28402,56.9,51.07
1912,ФГБУ Приволжское УГМС,КИНЕЛЬ-ЧЕРКАССЫ,28805,53.46055556,51.54722222
822,ФГБУ Северо-Западное УГМС,КИРИШИ,26080,59.45,32.03
5559,ФГБУ Приморское УГМС,КИРОВСКИЙ - Р.УССУРИ,31878,45.06,133.3
2162,ФГБУ Верхне-Волжское УГМС,КИРС,28009,59.35,52.25
159,ФГБУ Центрально-Черноземное УГМС,КИРСАНОВ,27957,52.65,42.7
3412,ФГБУ Западно-Сибирское УГМС,Киселевск им. Л. Р. и Н. А. Петровых,29749,54.02,86.39
2279,ФГБУ Северо-Кавказское УГМС,КИСЛОВОДСК,37123,43.9,42.72
3722,ФГБУ Среднесибирское УГМС,КИСЛОКАН - Р.НИЖНЯЯ ТУНГУСКА,24606,63.5833,103.97
284,ФГБУ Центральное УГМС,КЛИН,27417,56.35,36.75
2309,ФГБУ Северо-Кавказское УГМС,КЛУХОРСКИЙ ПЕРЕВАЛ,37196,43.25,41.85
3413,ФГБУ Западно-Сибирское УГМС,Ключи,36021,52.16,79.12
1878,ФГБУ Приволжское УГМС,КЛЯВЛИНО,28709,54.27,52.03
4824,ФГБУ Иркутское УГМС,КОБЛЯКОВО,30305,56.58,101.43
21,ФГБУ Мурманское УГМС,КОВДОР,22204,67.57,30.45
9073,ФГБУ Среднесибирское УГМС,КОДИНСК,29199,58.6,99.2
3474,ФГБУ Западно-Сибирское УГМС,Кожевниково,29532,56.15,83.58
5768,ФГБУ Камчатское УГМС,КОЗЫРЕВСК,32379,56.05,159.87
1616,ФГБУ Верхне-Волжское УГМС,КОЗЬМОДЕМЬЯНСК,27479,56.33,46.58
452,ФГБУ Северное УГМС,КОЙГОРОДОК,23904,60.44444444,50.97111111
420,ФГБУ Северное УГМС,КОЙНАС,22583,64.75,47.65
762,ФГБУ Северо-Западное УГМС,КОЛЕЖМА,22529,64.23872222,35.86791667
1425,ФГБУ Центральное УГМС,КОЛОГРИВ,27164,58.82,44.32
285,ФГБУ Центральное УГМС,КОЛОМНА,27625,55.13,38.73
3475,ФГБУ Западно-Сибирское УГМС,Колывань,29631,55.19,82.44
5059,ФГБУ Якутское УГМС,КОМАКА,24928,60.26666667,111.7333333
3724,ФГБУ Среднесибирское УГМС,КОММУНАР,29759,54.33,89.28
2310,ФГБУ Северо-Кавказское УГМС,КОМСОМОЛЬСКИЙ,34975,45.35,46.03
1879,ФГБУ Приволжское УГМС,КОНДОЛЬ,27966,52.82,45.07
3414,ФГБУ Западно-Сибирское УГМС,Кондома,29946,52.49,87.16
764,ФГБУ Северо-Западное УГМС,КОНДОПОГА - ОЗ.ОНЕЖСКОЕ,22727,62.17,34.3
421,ФГБУ Северное УГМС,КОНЕВО,22749,62.10444444,39.29111111
422,ФГБУ Северное УГМС,КОНОША,22951,60.98,40.27
6102,ФГБУ Иркутское УГМС,КОНОШАНОВО,30425,55.35,105.45
4345,ФГБУ Дальневосточное УГМС,КОНСТАНТИНОВКА - Р.АМУР,31586,49.62,127.97
2311,ФГБУ Северо-Кавказское УГМС,КОНСТАНТИНОВСК - р. Дон,34644,47.58,41.1
5466,ФГБУ Чукотское УГМС,КОНСТАНТИНОВСКАЯ,25129,68.15,161.17
160,ФГБУ Центрально-Черноземное УГМС,КОНЬ-КОЛОДЕЗЬ,34026,52.15,39.15
2312,ФГБУ Северо-Кавказское УГМС,КОРЕНОВСК,34926,45.46666667,39.48333333
5467,ФГБУ Колымское УГМС,Коркодон,25503,64.75,153.97
2849,ФГБУ Обь-Иртышское УГМС,КОРЛИКИ,23862,61.53611111,82.42305556
3068,ФГБУ Уральское УГМС,КОСА,28013,59.95,55
1287,ФГБУ Северное УГМС,КОСЛАН,22695,63.45,48.92
1415,ФГБУ Центральное УГМС,КОСТРОМА,27333,57.73,40.78
2313,ФГБУ Северо-Кавказское УГМС,КОТЕЛЬНИКОВО,34655,47.63333333,43.15
1617,ФГБУ Верхне-Волжское УГМС,КОТЕЛЬНИЧ,27283,58.3,48.35
424,ФГБУ Северное УГМС,КОТКИНО,23207,67.02833333,51.14111111
3069,ФГБУ Уральское УГМС,КОЧЕВО,28016,59.6,54.47
3415,ФГБУ Западно-Сибирское УГМС,Коченево,29626,55.02,82.14
3416,ФГБУ Западно-Сибирское УГМС,Кочки,29724,54.2,80.28
2359,ФГБУ Северо-Кавказское УГМС,КОЧУБЕЙ,37085,44.4,46.55
3477,ФГБУ Западно-Сибирское УГМС,Кош-Агач,36259,50,88.4
3417,ФГБУ Западно-Сибирское УГМС,Крапивино,29649,55,86.49
161,ФГБУ Центрально-Черноземное УГМС,КРАСНАЯ ГОРА,26976,53.02,31.6
1220,ФГБУ Северное УГМС,КРАСНОБОРСК,22876,61.54916667,45.93861111
2314,ФГБУ Северо-Кавказское УГМС,КРАСНОГВАРДЕЙСКОЕ,34848,45.83333611,41.48333889
30858,ФГБУ Северо-Кавказское УГМС,КРАСНОДАР,34920,45.03333333,39.15
3418,ФГБУ Западно-Сибирское УГМС,Красное,29741,54.36,85.24
4183,ФГБУ Западно-Сибирское УГМС,Краснозерск,29813,53.59,79.16
4560,ФГБУ Забайкальское УГМС,КРАСНОКАМЕНСК,30977,50.1,118.03
1618,ФГБУ Верхне-Волжское УГМС,КРАСНОСЛОБОДСК,27756,54.43,43.77
3112,ФГБУ Уральское УГМС,КРАСНОУФИМСК,28434,56.65,57.78
3419,ФГБУ Западно-Сибирское УГМС,Краснощеково,36036,51.4,82.44
23,ФГБУ Мурманское УГМС,КРАСНОЩЕЛЬЕ,22235,67.35,37.05
3774,ФГБУ Среднесибирское УГМС,КРАСНОЯРСК,29574,56.02,92.88
3725,ФГБУ Среднесибирское УГМС,КРАСНОЯРСК ОПЫТ.ПОЛЕ,29570,56.03,92.75
765,ФГБУ Центральное УГМС,КРАСНЫЙ ХОЛМ,27215,58.03,37.1
5560,ФГБУ Приморское УГМС,КРАСНЫЙ ЯР - Р.БИКИН,31845,46.32,135.19
5060,ФГБУ Якутское УГМС,КРЕСТ-ХАЛЬДЖАЙ,24763,62.80627778,134.4773361
766,ФГБУ Северо-Западное УГМС,КРЕСТЦЫ,26285,58.26666389,32.53333056
5061,ФГБУ Якутское УГМС,КРЕСТЯХ,24737,62.26666667,116.15
3420,ФГБУ Западно-Сибирское УГМС,Крещенка,29524,55.51,80.03
2315,ФГБУ Северо-Кавказское УГМС,КРОПОТКИН,34936,45.43333333,40.56666667
2316,ФГБУ Северо-Кавказское УГМС,КРЫМСК,37002,44.91666667,38
4559,ФГБУ Забайкальское УГМС,КСЕНЬЕВСКАЯ,30675,53.55,118.72
1880,ФГБУ Приволжское УГМС,КУВАНДЫК,35126,51.45,57.4
3122,ФГБУ Уральское УГМС,КУДЫМКАР,28116,59.02,54.65
3421,ФГБУ Западно-Сибирское УГМС,Кузедеево,29849,53.2,87.11
3726,ФГБУ Среднесибирское УГМС,КУЗЬМОВКА - Р.ПОДКАМЕННАЯ ТУНГУСКА,23788,62.32,92.12
4825,ФГБУ Иркутское УГМС,КУЛТУК,30812,51.72,103.7
3422,ФГБУ Западно-Сибирское УГМС,Кулунда,36024,52.34,78.52
1619,ФГБУ Верхне-Волжское УГМС,КУМЕНЫ,27296,58.1,49.92
2180,ФГБУ Башкирское УГМС,КУМЕРТАУ,28927,52.76,55.78
2850,ФГБУ Обь-Иртышское УГМС,КУМИНСКАЯ,28165,58.8,65.98166944
2744,ФГБУ Северо-Кавказское УГМС,КУМУХ - р. Казикумухское Койсу,37477,42.11666667,47.11666667
3070,ФГБУ Уральское УГМС,КУНГУР,28326,57.42,56.93
3727,ФГБУ Среднесибирское УГМС,КУНГУРТУК,36325,50.6,97.52
4822,ФГБУ Иркутское УГМС,КУНЕРМА,30430,55.8,108.4
3494,ФГБУ Западно-Сибирское УГМС,Купино,29706,54.23,77.19
2808,ФГБУ Северо-Кавказское УГМС,КУППА,37257,42.4,47.11666944
4346,ФГБУ Дальневосточное УГМС,КУР - Р.КУР,31632,49.93,134.63
4261,ФГБУ Уральское УГМС,КУРГАН,28661,55.45,65.4
3728,ФГБУ Среднесибирское УГМС,"КУРЕЙКА - МОРЕ КАРСКОЕ, Р.ЕНИСЕЙ",23375,66.47,87.22
3071,ФГБУ Уральское УГМС,КУРТАМЫШ,28659,54.92,64.43
6047,ФГБУ Забайкальское УГМС,КУРУМКАН,30547,54.32,110.3
8243,ФГБУ Северо-Кавказское УГМС,КУРЧАЛОЙ,37247,43.21666667,46.11666667
185,ФГБУ Центрально-Черноземное УГМС,КУРЧАТОВ,34102,51.65,35.68
4823,ФГБУ Иркутское УГМС,КУТУЛИК,30616,53.38,102.78
3072,ФГБУ Уральское УГМС,КУШВА,28233,58.32,59.75
2181,ФГБУ Башкирское УГМС,КУШНАРЕНКОВО,28624,55.13,55.35
2317,ФГБУ Северо-Кавказское УГМС,КУЩЕВСКАЯ,34737,46.53333333,39.61666667
3423,ФГБУ Западно-Сибирское УГМС,Кызыл-Озек,36055,51.54,86
3073,ФГБУ Уральское УГМС,КЫН,28238,57.83,58.65
4562,ФГБУ Забайкальское УГМС,КЫРА,30949,49.57,111.97
4793,ФГБУ Забайкальское УГМС,КЫРЕН,30806,51.68,102.15
3074,ФГБУ Уральское УГМС,КЫТЛЫМ,28036,59.5,59.22
4184,ФГБУ Западно-Сибирское УГМС,Кыштовка,29405,56.36,76.34
5468,ФГБУ Колымское УГМС,Лабазная,25627,63.3,158.5
2368,ФГБУ Северо-Кавказское УГМС,ЛАБИНСК,37026,44.67,40.75
2651,ФГБУ Северо-Кавказское УГМС,ЛАГАНЬ,34984,45.4,47.35
5561,ФГБУ Приморское УГМС,ЛАЗО - Р.ЛАЗОBКА,31986,43.24,133.53
1881,ФГБУ УГМС Республики Татарстан,ЛАИШЕВО,27693,55.42416667,49.52666667
1620,ФГБУ Верхне-Волжское УГМС,ЛАЛЬСК,22983,60.7,47.6
3999,ФГБУ Обь-Иртышское УГМС,ЛАРЬЯК - Р.BАХ,23867,61.10194444,80.25472222
3075,ФГБУ Уральское УГМС,ЛЕБЯЖЬЕ,28662,55.28,66.5
3729,ФГБУ Среднесибирское УГМС,ЛЕБЯЖЬЕ - BДХР.КРАСНОЯРСКОЕ,29768,54.2,91.5833
162,ФГБУ Центрально-Черноземное УГМС,ЛЕВ ТОЛСТОЙ,27923,53.22,39.47
4348,ФГБУ Дальневосточное УГМС,ЛЕНИНСКОЕ - р. Амур,31710,47.95,132.62
4349,ФГБУ Дальневосточное УГМС,ЛЕРМОНТОВКА - Р.БИРА,31788,47.15,134.33
768,ФГБУ Северо-Западное УГМС,ЛЕСОГОРСКИЙ,22806,61.03,28.93
5562,ФГБУ Приморское УГМС,ЛЕСОЗАВОДСК - Р.УССУРИ,31875,45.28,133.23
2851,ФГБУ Обь-Иртышское УГМС,ЛЕУШИ,28064,59.64138889,65.70833333
163,ФГБУ Центрально-Черноземное УГМС,ЛИВНЫ,34013,52.43,37.6
2318,ФГБУ Северо-Кавказское УГМС,ЛИМАН,34887,45.8,47.21666667
3076,ФГБУ Уральское УГМС,ЛИПОВСКОЕ,28345,57.45,61.17
164,ФГБУ Центрально-Черноземное УГМС,ЛИСКИ,34231,51,39.5
6048,ФГБУ Дальневосточное УГМС,ЛИТОВКО,31647,49.23,135.18
1589,ФГБУ Северо-Западное УГМС,ЛОДЕЙНОЕ ПОЛЕ,22913,60.72,33.55
4350,ФГБУ Дальневосточное УГМС,ЛОКШАК - Р.ЗЕЯ УСТЬЕ Р.КУПУРИ,31263,54.73,130.45
4351,ФГБУ Дальневосточное УГМС,ЛОПЧА - Р.НЮКЖА,30497,55.77,122.78
3730,ФГБУ Среднесибирское УГМС,ЛОСИНОБОРСКОЕ - Р.КЕТЬ,29253,58.43,89.37
4827,ФГБУ Иркутское УГМС,ЛУКИНОВО,30519,54.18,104.7
1621,ФГБУ Верхне-Волжское УГМС,ЛУКОЯНОВ,27665,55.03,44.5
428,ФГБУ Северное УГМС,ЛУНЬ,23708,62.22527778,52.47583333
1622,ФГБУ Верхне-Волжское УГМС,ЛЫСКОВО,27563,56.01,45.03
3077,ФГБУ Уральское УГМС,ЛЫСЬВА,28234,58.12,57.78
2852,ФГБУ Обь-Иртышское УГМС,ЛЮБИМОВКА,29701,54.67000278,75.12083333
4782,ФГБУ Дальневосточное УГМС,МАГДАГАЧИ,31295,53.45,125.82
3367,ФГБУ Уральское УГМС,МАГНИТОГОРСК,28838,53.35,59.08
5469,ФГБУ Колымское УГМС,Мадаун,25904,60.6,150.7
4352,ФГБУ Дальневосточное УГМС,МАЗАНОВО - Р.ЗЕЯ,31443,51.63,128.82
8236,ФГБУ Северо-Кавказское УГМС,МАЙКОП,37021,44.61666667,40.08333611
3424,ФГБУ Западно-Сибирское УГМС,Майск,29209,57.49,77.13
5674,ФГБУ Сахалинское УГМС,МАКАРОВ - МОРЕ ОХОТСКОЕ,32116,48.62,142.78
1395,ФГБУ Центральное УГМС,МАКАРЬЕВ,27259,57.88611111,43.78527778
4828,ФГБУ Иркутское УГМС,МАКСИМОВО,30219,57.1,104.97
3078,ФГБУ Уральское УГМС,МАКУШИНО,28666,55.25,67.3
5563,ФГБУ Приморское УГМС,МАЛИНОВО,31884,45.25,134.16
5672,ФГБУ Сахалинское УГМС,МАЛОКУРИЛЬСКОЕ - МОРЕ ОХОТСКОЕ,32166,43.88,146.83
165,ФГБУ Центральное УГМС,МАЛОЯРОСЛАВЕЦ,27606,55.02,36.48
2319,ФГБУ Северо-Кавказское УГМС,МАЛЫЕ ДЕРБЕТЫ,34662,47.93333611,44.70000278
3425,ФГБУ Западно-Сибирское УГМС,Мамонтово,29928,52.42,81.37
4563,ФГБУ Забайкальское УГМС,МАНГУТ,30954,49.7,112.67
2320,ФГБУ Северо-Кавказское УГМС,МАРГАРИТОВО,34725,46.93,38.87
4353,ФГБУ Дальневосточное УГМС,МАРИИНСК - Р.АМУР,31502,51.73,140.18
1882,ФГБУ Приволжское УГМС,МАРКС,34173,51.7,46.73
3426,ФГБУ Западно-Сибирское УГМС,Маслянино,29736,54.2,84.13
2321,ФГБУ Северо-Кавказское УГМС,МАТВЕЕВ КУРГАН,34625,47.56666667,38.88333333
5062,ФГБУ Якутское УГМС,МАЧА,30074,59.93333333,117.6
3427,ФГБУ Западно-Сибирское УГМС,Междуреченск,29854,53.38,88.1
2182,ФГБУ Башкирское УГМС,МЕЛЕУЗ,28925,52.93277778,55.91944444
5564,ФГБУ Приморское УГМС,МЕЛЬНИЧНОЕ - Р.БОЛЬШАЯ УССУРКА,31895,45.27,135.3
4564,ФГБУ Забайкальское УГМС,МЕНЗА,30938,49.43,108.85
1926,ФГБУ УГМС Республики Татарстан,МЕНЗЕЛИНСК,28517,55.71861111,53.06944444
3079,ФГБУ Уральское УГМС,МИАСС,28647,55,60.08
2365,ФГБУ Северо-Кавказское УГМС,МИЛЛЕРОВО,34438,48.93333333,40.38333333
5338,ФГБУ Камчатское УГМС,МИЛЬКОВО,32496,54.68333333,158.5666667
3080,ФГБУ Уральское УГМС,МИРНЫЙ,28741,54.55,60.3
1440,ФГБУ Центральное УГМС,МИХАЙЛОВ,27729,54.25,39.03
2741,ФГБУ Северо-Кавказское УГМС,МИХАЙЛОВКА,34352,50.08333333,43.26666667
3081,ФГБУ Уральское УГМС,МИХАЙЛОВСК,28438,56.43,59.08
166,ФГБУ Центрально-Черноземное УГМС,МИЧУРИНСК,27935,52.8833,40.4667
4565,ФГБУ Забайкальское УГМС,МОГЗОН,30843,51.73,112
286,ФГБУ Центральное УГМС,МОЖАЙСК,27509,55.52,36
1623,ФГБУ Верхне-Волжское УГМС,МОЖГА,28409,56.43,52.2
2322,ФГБУ Северо-Кавказское УГМС,МОЗДОК - р. Терек,37145,43.73333333,44.66666667
3428,ФГБУ Западно-Сибирское УГМС,Молчаново,29332,57.35,83.46
4788,ФГБУ Забайкальское УГМС,МОНДЫ,30802,51.68,100.98
5673,ФГБУ Сахалинское УГМС,МОНЕРОН - МОРЕ ЯПОНСКОЕ,31869,46.25,141.27
24,ФГБУ Мурманское УГМС,МОНЧЕГОРСК,22212,67.93,32.95
4354,ФГБУ Дальневосточное УГМС,МОПАУ,31679,49.15,138.9
1624,ФГБУ Верхне-Волжское УГМС,МОРКИ,27498,56.43,49.02
2366,ФГБУ Северо-Кавказское УГМС,МОРОЗОВСК,34545,48.35,41.87
167,ФГБУ Центрально-Черноземное УГМС,МОРШАНСК,27848,53.4333,41.7833
168,ФГБУ Центральное УГМС,МОСАЛЬСК,27704,54.48,35.02
429,ФГБУ Северное УГМС,МОСЕЕВО,22481,65.77,46.2
